Observed,strata,Date,Time,Long,Lat,heightAboveMsl
0,2665,N/A,N/A,-115.8732,51.92351,1625.01135
0,2665,N/A,N/A,-115.8041,51.99583,2135.36865
0,2665,N/A,N/A,-115.8302,51.8125,2014.64294
0,2665,N/A,N/A,-115.5654,51.82031,1690.43176
0,2665,N/A,N/A,-115.6772,52.12055,1586.63293
0,2665,N/A,N/A,-115.7549,52.10537,2236.98901
0,2665,N/A,N/A,-115.579,51.89301,2238.42993
0,2666,N/A,N/A,-115.6723,52.06324,2257.22437
0,2666,N/A,N/A,-115.7985,51.91843,1625.12915
0,2666,N/A,N/A,-115.6989,52.09639,1838.39673
0,2666,N/A,N/A,-115.7195,52.11142,1514.42126
0,2666,N/A,N/A,-115.6251,51.75287,1644.80737
0,2666,N/A,N/A,-115.6679,51.74866,1500.92712
0,2666,N/A,N/A,-115.5704,51.78706,1783.96216
0,2666,N/A,N/A,-115.5084,52.00359,1590.72974
0,2666,N/A,N/A,-115.6553,52.12174,2433.9834
0,2666,N/A,N/A,-115.555,52.13898,2295.41821
0,2667,N/A,N/A,-115.6063,52.09599,1672.87317
0,2667,N/A,N/A,-115.7625,51.92376,1657.58997
0,2667,N/A,N/A,-115.7233,51.92422,2202.55493
0,2667,N/A,N/A,-115.7815,51.77049,2042.41199
0,2667,N/A,N/A,-115.5012,51.79656,1620.06238
0,2667,N/A,N/A,-115.6402,51.96884,1721.39941
0,2667,N/A,N/A,-115.5463,51.80013,2042.48608
0,2667,N/A,N/A,-115.6863,51.82641,1925.79199
0,2667,N/A,N/A,-115.5023,51.90353,1415.07629
0,2667,N/A,N/A,-115.6957,51.78072,1894.61499
0,2668,N/A,N/A,-115.7137,51.90822,1600
0,2668,N/A,N/A,-115.6337,51.86615,2192.87109
0,2668,N/A,N/A,-115.487,52.09847,1666.29504
0,2668,N/A,N/A,-115.5613,52.09086,2646.25171
0,2668,N/A,N/A,-115.6725,51.76652,1530.02881
0,2668,N/A,N/A,-115.6257,52.03869,1711.26489
0,2668,N/A,N/A,-115.7784,51.84655,2160.89893
0,2668,N/A,N/A,-115.548,52.14904,1702.69312
0,2668,N/A,N/A,-115.7891,51.8474,2051.23584
0,2668,N/A,N/A,-115.88,51.76941,2112.4707
0,2669,N/A,N/A,-115.7233,52.11781,1589.25696
0,2669,N/A,N/A,-115.6173,51.89332,1953.82776
0,2669,N/A,N/A,-115.5591,52.14306,2239.479
0,2669,N/A,N/A,-115.9063,51.99662,1771.51099
0,2669,N/A,N/A,-115.6825,51.76557,1889.66711
0,2669,N/A,N/A,-115.7328,52.13482,1641.40454
0,2669,N/A,N/A,-115.7006,51.81974,1611
0,2669,N/A,N/A,-115.7186,51.81878,1958.14526
0,2669,N/A,N/A,-115.7999,51.87915,1603.47473
0,2669,N/A,N/A,-115.4895,52.1118,1573.07043
0,2670,N/A,N/A,-115.5288,52.04729,2014.05054
0,2670,N/A,N/A,-115.5425,52.11103,1774.92224
0,2670,N/A,N/A,-115.5057,51.79396,1993.80444
0,2670,N/A,N/A,-115.7681,51.7604,2038.41785
0,2670,N/A,N/A,-115.8729,51.83663,1536.73181
0,2670,N/A,N/A,-115.885,51.86491,1530.37183
0,2670,N/A,N/A,-115.6603,51.82651,1902.94861
0,2670,N/A,N/A,-115.5148,52.10688,1724.2511
0,2670,N/A,N/A,-115.4978,52.0497,1839.89124
0,2670,N/A,N/A,-115.6807,52.10762,2227.20068
0,2671,N/A,N/A,-115.9016,51.97186,1547
0,2671,N/A,N/A,-115.7976,51.98209,1664.80444
0,2671,N/A,N/A,-115.8385,52.03045,2113.22827
0,2671,N/A,N/A,-115.7598,51.81608,1663.37427
0,2671,N/A,N/A,-115.5123,51.79063,2376.17334
0,2671,N/A,N/A,-115.8484,51.93496,1550.09692
0,2671,N/A,N/A,-115.5209,52.07446,1558.76648
0,2671,N/A,N/A,-115.8299,51.85875,1687.2699
0,2671,N/A,N/A,-115.6589,52.12972,1629.23975
0,2671,N/A,N/A,-115.8089,51.80705,2096.95435
0,2672,N/A,N/A,-115.6704,51.99194,1701.97473
0,2672,N/A,N/A,-115.7658,51.92296,1575.21191
0,2672,N/A,N/A,-115.5395,51.94422,2183.58716
0,2672,N/A,N/A,-115.8863,51.96019,2224.57446
0,2672,N/A,N/A,-115.7971,51.91495,1767.37402
0,2672,N/A,N/A,-115.904,52.11841,1807.85205
0,2672,N/A,N/A,-115.7461,52.10575,1631.927
0,2672,N/A,N/A,-115.5553,52.01153,2033.4071
0,2672,N/A,N/A,-115.7482,52.03983,1829.13611
0,2672,N/A,N/A,-115.7493,51.82293,1606.67041
0,2673,N/A,N/A,-115.5668,51.84971,1970.92822
0,2673,N/A,N/A,-115.656,52.00708,1721.98572
0,2673,N/A,N/A,-115.7568,51.77711,1601.00928
0,2673,N/A,N/A,-115.7631,51.82444,2193.80176
0,2673,N/A,N/A,-115.6842,52.11322,2152.03369
0,2673,N/A,N/A,-115.9008,51.83036,1624.60266
0,2673,N/A,N/A,-115.4901,51.82388,1860.01404
0,2673,N/A,N/A,-115.6918,51.84766,1681.87402
0,2673,N/A,N/A,-115.8424,51.98752,2177.10864
0,2673,N/A,N/A,-115.899,51.87731,1632.68848
0,2674,N/A,N/A,-115.4864,51.90523,1690.84009
0,2674,N/A,N/A,-115.8856,51.87407,1612.42554
0,2674,N/A,N/A,-115.8651,52.11644,1518.25977
0,2674,N/A,N/A,-115.6125,51.94156,2009.46863
0,2674,N/A,N/A,-115.8945,51.84056,2002.50464
0,2674,N/A,N/A,-115.6689,51.97388,2454.87524
0,2674,N/A,N/A,-115.6599,51.98346,2691.177
0,2674,N/A,N/A,-115.676,51.86316,1677.36951
0,2674,N/A,N/A,-115.8851,51.72926,1544.60376
0,2674,N/A,N/A,-115.8139,51.85906,1601.06018
0,2675,N/A,N/A,-115.8899,51.86607,1676.50415
0,2675,N/A,N/A,-115.5552,52.11388,1956.65198
0,2675,N/A,N/A,-115.8023,51.87148,2778.50415
0,2675,N/A,N/A,-115.493,52.07404,1818.19641
0,2675,N/A,N/A,-115.536,51.82667,1681.4646
0,2675,N/A,N/A,-115.763,51.74373,1599.47144
0,2675,N/A,N/A,-115.5222,51.84927,1513.82129
0,2675,N/A,N/A,-115.8974,52.03851,1516.59875
0,2675,N/A,N/A,-115.5886,51.94447,2143.57178
0,2675,N/A,N/A,-115.8064,52.0406,2208.3396
0,2676,N/A,N/A,-115.7379,51.73997,2307.61499
0,2676,N/A,N/A,-115.6805,51.785,1719.83289
0,2676,N/A,N/A,-115.7647,52.07047,1773.15479
0,2676,N/A,N/A,-115.6439,51.97272,1764.56628
0,2676,N/A,N/A,-115.7503,52.06095,2117.17676
0,2676,N/A,N/A,-115.6462,52.12271,1703.57605
0,2676,N/A,N/A,-115.9075,52.07286,1976.44373
0,2676,N/A,N/A,-115.5263,51.94593,1780.73328
0,2676,N/A,N/A,-115.6114,51.91858,1967.35791
0,2676,N/A,N/A,-115.8885,52.03508,1946.98474
0,2677,N/A,N/A,-115.6585,52.07833,2475.14014
0,2677,N/A,N/A,-115.9087,52.02566,1733.93884
0,2677,N/A,N/A,-115.6305,51.90543,1540.55176
0,2677,N/A,N/A,-115.8809,51.83354,2200.07666
0,2677,N/A,N/A,-115.5462,52.03677,1530.1134
0,2677,N/A,N/A,-115.5104,52.02046,1581.52332
0,2677,N/A,N/A,-115.8971,52.05063,1536.33228
0,2677,N/A,N/A,-115.5735,52.02213,2028.5907
0,2677,N/A,N/A,-115.6634,52.08002,2377.28589
0,2677,N/A,N/A,-115.688,52.01066,1618.60803
0,2678,N/A,N/A,-115.5917,52.09213,2268.17822
0,2678,N/A,N/A,-115.7339,51.80281,1622.75952
0,2678,N/A,N/A,-115.743,52.12539,1884.36975
0,2678,N/A,N/A,-115.8395,51.86543,1903.17505
0,2678,N/A,N/A,-115.6261,52.00013,1573.84949
0,2678,N/A,N/A,-115.8269,51.96641,2198.76025
0,2678,N/A,N/A,-115.5829,52.07159,1637.32434
0,2678,N/A,N/A,-115.4947,52.1281,2448.69116
0,2678,N/A,N/A,-115.724,51.77597,1659.6416
0,2678,N/A,N/A,-115.5668,51.99857,2766.98242
0,2679,N/A,N/A,-115.5015,51.92558,1809.72156
0,2679,N/A,N/A,-115.6818,51.95911,1686.94104
0,2679,N/A,N/A,-115.5121,51.73124,1625.20093
0,2679,N/A,N/A,-115.6121,52.11681,1717.09912
0,2679,N/A,N/A,-115.632,51.89412,2003.56104
0,2679,N/A,N/A,-115.5906,51.93389,2112.61035
0,2679,N/A,N/A,-115.7238,51.74376,2081.46509
0,2679,N/A,N/A,-115.712,51.95376,2198.06934
0,2679,N/A,N/A,-115.7908,52.07677,1915.04163
0,2679,N/A,N/A,-115.5327,51.91189,2045.78333
0,2680,N/A,N/A,-115.5229,52.07804,1969.72363
0,2680,N/A,N/A,-115.618,52.14982,1933.29626
0,2680,N/A,N/A,-115.565,51.81294,1922.06824
0,2680,N/A,N/A,-115.5225,51.99157,2310.46631
0,2680,N/A,N/A,-115.8619,51.85889,1510.05444
0,2680,N/A,N/A,-115.5778,51.85263,2414.10522
0,2680,N/A,N/A,-115.7657,52.11905,2392.47729
0,2680,N/A,N/A,-115.5826,52.03403,2363.78369
0,2680,N/A,N/A,-115.6166,51.79835,1544.2749
0,2680,N/A,N/A,-115.7373,52.02658,2043.40771
0,2681,N/A,N/A,-115.7973,51.81898,1759.90112
0,2681,N/A,N/A,-115.5488,51.9851,1919.40271
0,2681,N/A,N/A,-115.8328,51.97089,1600.54175
0,2681,N/A,N/A,-115.8306,51.86228,1953.24902
0,2681,N/A,N/A,-115.7661,52.10421,2092.71069
0,2681,N/A,N/A,-115.6451,52.05283,1658.99646
0,2681,N/A,N/A,-115.6154,51.77713,2406.80444
0,2681,N/A,N/A,-115.7141,51.73305,2331.83521
0,2681,N/A,N/A,-115.5047,52.08081,2382.37158
0,2681,N/A,N/A,-115.6154,51.89077,1548.06311
0,2682,N/A,N/A,-115.6753,52.0234,2270
0,2682,N/A,N/A,-115.5565,51.90655,1580.93164
0,2682,N/A,N/A,-115.6378,51.74742,2447.15698
0,2682,N/A,N/A,-115.7806,51.96915,2492.49487
0,2682,N/A,N/A,-115.6872,52.01559,2330.24585
0,2682,N/A,N/A,-115.7262,52.0032,1783.82471
0,2682,N/A,N/A,-115.7999,52.01427,2199.15186
0,2682,N/A,N/A,-115.7263,51.91363,1486.11182
0,2682,N/A,N/A,-115.7562,51.7632,1609.30811
0,2682,N/A,N/A,-115.7244,52.11976,1600.81018
0,2683,N/A,N/A,-115.5907,51.82583,2438.38696
0,2683,N/A,N/A,-115.5154,51.90972,1691.32629
0,2683,N/A,N/A,-115.6752,51.87704,1747.91455
0,2683,N/A,N/A,-115.7725,51.89241,1577
0,2683,N/A,N/A,-115.5811,51.92965,1591.88171
0,2683,N/A,N/A,-115.5722,51.98095,1537.97571
0,2683,N/A,N/A,-115.766,52.06596,1698.7334
0,2683,N/A,N/A,-115.7349,51.85493,1688.95007
0,2683,N/A,N/A,-115.8209,51.87353,2076.95532
0,2683,N/A,N/A,-115.6927,51.92084,2389.08472
0,2684,N/A,N/A,-115.5852,52.1148,1680.3739
0,2684,N/A,N/A,-115.8725,52.04069,2024.8573
0,2684,N/A,N/A,-115.6934,52.0658,1638
0,2684,N/A,N/A,-115.6676,52.10493,2150.22827
0,2684,N/A,N/A,-115.6926,52.06853,1713.16235
0,2684,N/A,N/A,-115.6865,51.89231,1456.75818
0,2684,N/A,N/A,-115.8953,52.03646,2474.09375
0,2684,N/A,N/A,-115.6518,52.09486,2369.82617
0,2684,N/A,N/A,-115.8036,51.85568,1526.11072
0,2684,N/A,N/A,-115.7833,51.95064,1692.9679
0,2685,N/A,N/A,-115.7746,51.76687,1695.0144
0,2685,N/A,N/A,-115.6264,51.91867,1981.51196
0,2685,N/A,N/A,-115.4966,51.93722,2631.6582
0,2685,N/A,N/A,-115.901,51.99452,2052.1228
0,2685,N/A,N/A,-115.6179,51.77797,1578.05957
0,2685,N/A,N/A,-115.5161,51.82816,1894.63782
0,2685,N/A,N/A,-115.4976,51.96841,1544.60205
0,2685,N/A,N/A,-115.6221,51.75573,1766.46814
0,2685,N/A,N/A,-115.7996,52.14815,1697.37964
0,2685,N/A,N/A,-115.8966,51.9068,1809.20337
0,2686,N/A,N/A,-115.9101,52.14942,2523.02026
0,2686,N/A,N/A,-115.669,52.10425,1791.90723
0,2686,N/A,N/A,-115.7222,52.08012,2001.19104
0,2686,N/A,N/A,-115.6954,52.06036,1733.55188
0,2686,N/A,N/A,-115.8705,51.78594,2105.5188
0,2686,N/A,N/A,-115.5479,51.80298,2462.89844
0,2686,N/A,N/A,-115.8349,52.00746,1579.05042
0,2686,N/A,N/A,-115.8251,51.91165,1580.69519
0,2686,N/A,N/A,-115.6704,51.7272,1639.2489
0,2686,N/A,N/A,-115.6898,51.99417,1743.21509
0,2687,N/A,N/A,-115.7367,52.12458,2178.61401
0,2687,N/A,N/A,-115.732,51.82395,2069.47437
0,2687,N/A,N/A,-115.484,52.02321,1524.77197
0,2687,N/A,N/A,-115.5763,51.89135,1755.86694
0,2687,N/A,N/A,-115.6818,51.82899,1769.32812
0,2687,N/A,N/A,-115.7288,51.8412,1688.62244
0,2687,N/A,N/A,-115.7135,52.04831,1703.59717
0,2687,N/A,N/A,-115.4936,52.04571,2150.13037
0,2687,N/A,N/A,-115.5977,51.88776,2135.97388
0,2687,N/A,N/A,-115.6129,52.06495,1783.05017
0,2688,N/A,N/A,-115.793,52.08079,2215.04199
0,2688,N/A,N/A,-115.835,51.75573,2238.0188
0,2688,N/A,N/A,-115.6706,51.99273,2334.02344
0,2688,N/A,N/A,-115.6696,51.94524,1897.83606
0,2688,N/A,N/A,-115.5365,51.97514,1581.18896
0,2688,N/A,N/A,-115.8603,52.09645,1930.36841
0,2688,N/A,N/A,-115.6554,51.91347,2120.7666
0,2688,N/A,N/A,-115.5997,51.85819,1429.93225
0,2688,N/A,N/A,-115.7681,51.72822,1693.00623
0,2688,N/A,N/A,-115.6522,51.99381,1573.06921
0,2689,N/A,N/A,-115.5286,52.04259,1709.93188
0,2689,N/A,N/A,-115.8167,52.00105,1642.75745
0,2689,N/A,N/A,-115.5098,51.91299,1539.10974
0,2689,N/A,N/A,-115.685,51.75139,1670.42493
0,2689,N/A,N/A,-115.8483,51.83837,1681.68652
0,2689,N/A,N/A,-115.8796,51.93771,2391.677
0,2689,N/A,N/A,-115.5462,51.98726,2017.96265
0,2689,N/A,N/A,-115.8789,52.02633,2313.56812
0,2689,N/A,N/A,-115.4948,51.82279,1609.0752
0,2689,N/A,N/A,-115.4834,51.98797,1709.03687
0,2690,N/A,N/A,-115.5965,51.8016,1972.40405
0,2690,N/A,N/A,-115.6397,51.80707,1633.66846
0,2690,N/A,N/A,-115.6982,52.1053,1587.52905
0,2690,N/A,N/A,-115.8081,51.90466,1961.0896
0,2690,N/A,N/A,-115.6578,52.05719,1680.70496
0,2690,N/A,N/A,-115.8082,51.9495,1952.6521
0,2690,N/A,N/A,-115.7887,51.86914,1730.79382
0,2690,N/A,N/A,-115.6631,52.06201,2611.72559
0,2690,N/A,N/A,-115.8563,51.84279,1724.17773
0,2690,N/A,N/A,-115.7434,51.98161,1678.46423
0,2691,N/A,N/A,-115.8516,52.01677,1850.66663
0,2691,N/A,N/A,-115.6927,52.01302,2248.37964
0,2691,N/A,N/A,-115.7959,52.07169,2294.28296
0,2691,N/A,N/A,-115.9131,52.02536,2425.18115
0,2691,N/A,N/A,-115.5567,52.12014,1749.22058
0,2691,N/A,N/A,-115.8268,52.07034,2596.68652
0,2691,N/A,N/A,-115.7103,51.92729,1522.40369
0,2691,N/A,N/A,-115.5308,52.05482,1605.3573
0,2691,N/A,N/A,-115.6187,51.92669,1668.94763
0,2691,N/A,N/A,-115.6418,51.8198,2190.27124
0,2692,N/A,N/A,-115.648,51.86655,1580.25745
0,2692,N/A,N/A,-115.5883,51.77153,1996.48145
0,2692,N/A,N/A,-115.7976,52.01208,1670.90088
0,2692,N/A,N/A,-115.6629,51.72719,1452.86658
0,2692,N/A,N/A,-115.6432,51.78975,2102.16382
0,2692,N/A,N/A,-115.7554,51.882,1945.02808
0,2692,N/A,N/A,-115.7784,51.81927,2235.79663
0,2692,N/A,N/A,-115.6504,52.10454,1598.13611
0,2692,N/A,N/A,-115.727,51.97664,2069.99951
0,2692,N/A,N/A,-115.5084,51.94837,2162.15405
0,2693,N/A,N/A,-115.8835,52.01178,2226.40039
0,2693,N/A,N/A,-115.7888,52.09888,2377.94775
0,2693,N/A,N/A,-115.6817,51.79429,1744.55786
0,2693,N/A,N/A,-115.6455,52.07896,1592.31079
0,2693,N/A,N/A,-115.5496,51.87982,2428.8916
0,2693,N/A,N/A,-115.5604,51.97169,2154.86963
0,2693,N/A,N/A,-115.57,51.93152,2004.92456
0,2693,N/A,N/A,-115.8807,52.03545,1662.50806
0,2693,N/A,N/A,-115.6037,51.98236,1666.46045
0,2693,N/A,N/A,-115.8038,52.10396,1938.07007
0,2694,N/A,N/A,-115.8579,51.95697,1602.83276
0,2694,N/A,N/A,-115.73,51.89779,1686.22693
0,2694,N/A,N/A,-115.5385,51.76754,2321.75732
0,2694,N/A,N/A,-115.7077,52.09651,1575.81055
0,2694,N/A,N/A,-115.6722,52.01506,1559.26709
0,2694,N/A,N/A,-115.5437,51.79964,2085.58057
0,2694,N/A,N/A,-115.7291,51.91376,1884.3999
0,2694,N/A,N/A,-115.8189,51.94997,1973.04907
0,2694,N/A,N/A,-115.608,51.91983,1560.00952
0,2694,N/A,N/A,-115.5047,51.95818,1537.49023
0,2695,N/A,N/A,-115.7385,52.02804,1663.9198
0,2695,N/A,N/A,-115.7164,51.97062,1568.50098
0,2695,N/A,N/A,-115.8401,52.14692,1677.97522
0,2695,N/A,N/A,-115.6247,52.09585,1945.64697
0,2695,N/A,N/A,-115.8623,52.07034,1759.74878
0,2695,N/A,N/A,-115.8918,51.76492,2062.54907
0,2695,N/A,N/A,-115.7749,51.97315,1656.36133
0,2695,N/A,N/A,-115.5409,52.07566,1658.17053
0,2695,N/A,N/A,-115.7377,51.87768,1484.8551
0,2695,N/A,N/A,-115.7434,52.10601,1642.5719
0,2696,N/A,N/A,-115.7223,52.07282,1610.85168
0,2696,N/A,N/A,-115.5069,52.15151,1528.67896
0,2696,N/A,N/A,-115.8007,51.76269,1763.37268
0,2696,N/A,N/A,-115.6198,51.98532,1450.5498
0,2696,N/A,N/A,-115.8693,52.11949,2452.55493
0,2696,N/A,N/A,-115.679,52.0374,2508.67334
0,2696,N/A,N/A,-115.8263,51.87345,2478.73828
0,2696,N/A,N/A,-115.5489,51.89975,1773.42554
0,2696,N/A,N/A,-115.6231,51.83678,1682.95581
0,2696,N/A,N/A,-115.5649,51.93217,1786.49048
0,2697,N/A,N/A,-115.6,51.82978,2147.75342
0,2697,N/A,N/A,-115.6202,52.10961,1660.61646
0,2697,N/A,N/A,-115.5692,51.88533,1401.13867
0,2697,N/A,N/A,-115.6862,51.99618,1584.99841
0,2697,N/A,N/A,-115.5951,52.00458,1698.28625
0,2697,N/A,N/A,-115.7671,52.0188,2485.45923
0,2697,N/A,N/A,-115.7893,52.0747,1638.49548
0,2697,N/A,N/A,-115.7843,52.05325,1579.00635
0,2697,N/A,N/A,-115.7709,51.94688,2222.72485
0,2697,N/A,N/A,-115.7936,51.73037,2163.23975
0,2698,N/A,N/A,-115.5597,52.03583,1645.13538
0,2698,N/A,N/A,-115.8686,51.76704,1753.00928
0,2698,N/A,N/A,-115.6942,52.13625,1978.49512
0,2698,N/A,N/A,-115.82,51.96996,1749.48462
0,2698,N/A,N/A,-115.8672,52.09215,1744.6217
0,2698,N/A,N/A,-115.906,51.84702,1608.08997
0,2698,N/A,N/A,-115.6339,51.99876,2248.19141
0,2698,N/A,N/A,-115.7474,51.95724,1848.37939
0,2698,N/A,N/A,-115.7485,51.79457,1704.26233
0,2698,N/A,N/A,-115.7737,51.78785,1809.59912
0,2699,N/A,N/A,-115.6745,51.73559,2610.85059
0,2699,N/A,N/A,-115.8993,51.97855,2448.7312
0,2699,N/A,N/A,-115.6342,51.79243,2116.88159
0,2699,N/A,N/A,-115.908,52.10101,1951.27686
0,2699,N/A,N/A,-115.7742,51.93159,1740.55103
0,2699,N/A,N/A,-115.5001,51.94661,2317.13281
0,2699,N/A,N/A,-115.5896,52.05605,1635.33655
0,2699,N/A,N/A,-115.5608,52.14049,1486.44409
0,2699,N/A,N/A,-115.6089,51.81529,1515.39844
0,2699,N/A,N/A,-115.8471,52.08906,1698.46375
0,2700,N/A,N/A,-115.8586,51.94093,2228.67993
0,2700,N/A,N/A,-115.8663,52.02366,1500.09949
0,2700,N/A,N/A,-115.8465,51.91145,1570.94604
0,2700,N/A,N/A,-115.5114,51.97243,2126.93164
0,2700,N/A,N/A,-115.732,52.10201,2130.27954
0,2700,N/A,N/A,-115.5444,51.81387,1688.37964
0,2700,N/A,N/A,-115.6366,51.95509,1750.58557
0,2700,N/A,N/A,-115.8091,51.84491,2038.39294
0,2700,N/A,N/A,-115.5429,51.78518,1648.98145
0,2700,N/A,N/A,-115.7055,51.96083,2203.0647
0,2701,N/A,N/A,-115.4958,51.97015,1742.85168
0,2701,N/A,N/A,-115.5528,51.8,2486.30615
0,2701,N/A,N/A,-115.7912,52.02509,2260.29907
0,2701,N/A,N/A,-115.5085,52.11444,1539.98499
0,2701,N/A,N/A,-115.8234,51.90195,2091.31836
0,2701,N/A,N/A,-115.6064,52.13137,1846.31055
0,2701,N/A,N/A,-115.7848,52.13817,1950.13757
0,2701,N/A,N/A,-115.8194,52.12548,1523.13379
0,2701,N/A,N/A,-115.5241,51.75661,1646.0592
0,2701,N/A,N/A,-115.8809,51.89883,1658.62634
0,2702,N/A,N/A,-115.5301,52.0128,2347.88428
0,2702,N/A,N/A,-115.6559,51.90414,2218.72314
0,2702,N/A,N/A,-115.6422,51.87595,1955.77795
0,2702,N/A,N/A,-115.8848,51.77075,1483.58398
0,2702,N/A,N/A,-115.8174,51.87832,2075.43018
0,2702,N/A,N/A,-115.5318,52.14765,2657.15918
0,2702,N/A,N/A,-115.8773,52.13532,1858.03638
0,2702,N/A,N/A,-115.6654,51.823,1693.73083
0,2702,N/A,N/A,-115.8965,52.04384,1625.33508
0,2702,N/A,N/A,-115.6863,52.01225,1544.07678
0,2703,N/A,N/A,-115.72,51.92217,2347.79736
0,2703,N/A,N/A,-115.8513,51.88357,1703.69873
0,2703,N/A,N/A,-115.6175,52.14286,1934.7439
0,2703,N/A,N/A,-115.8978,51.97276,1797.49036
0,2703,N/A,N/A,-115.7955,51.90088,1996.35535
0,2703,N/A,N/A,-115.6291,52.05692,1758.80176
0,2703,N/A,N/A,-115.6612,51.98142,1931.65759
0,2703,N/A,N/A,-115.5142,52.13433,2414.10132
0,2703,N/A,N/A,-115.8988,51.9246,1690.93127
0,2703,N/A,N/A,-115.5205,52.14448,1599.83167
0,2704,N/A,N/A,-115.7402,52.07289,1541.26294
0,2704,N/A,N/A,-115.6967,52.0403,1966.03748
0,2704,N/A,N/A,-115.77,52.03995,2197.25903
0,2704,N/A,N/A,-115.7612,52.01666,2072.16089
0,2704,N/A,N/A,-115.7728,51.8359,1814.43738
0,2704,N/A,N/A,-115.7759,51.75791,1903.71985
0,2704,N/A,N/A,-115.7022,51.95948,1635.89636
0,2704,N/A,N/A,-115.6981,51.94996,1675.35449
0,2704,N/A,N/A,-115.642,52.02239,1717.71338
0,2704,N/A,N/A,-115.5482,51.96127,1641.14502
0,2705,N/A,N/A,-115.5726,51.9079,1549.98267
0,2705,N/A,N/A,-115.5869,51.90219,1673.68237
0,2705,N/A,N/A,-115.7281,51.80974,2096.26831
0,2705,N/A,N/A,-115.8403,51.97447,2376.80664
0,2705,N/A,N/A,-115.8099,52.04415,2607.82886
0,2705,N/A,N/A,-115.7249,52.00881,1642.77087
0,2705,N/A,N/A,-115.5306,51.83206,1624.71802
0,2705,N/A,N/A,-115.6469,52.0098,2711.77075
0,2705,N/A,N/A,-115.5016,51.92919,1673.49414
0,2705,N/A,N/A,-115.7113,52.15051,1673.09546
0,2706,N/A,N/A,-115.8201,51.81977,1675.88074
0,2706,N/A,N/A,-115.6796,51.81446,1590.37915
0,2706,N/A,N/A,-115.7631,52.00574,1640.95105
0,2706,N/A,N/A,-115.4976,51.72986,2170.53052
0,2706,N/A,N/A,-115.7786,52.14262,1507.9812
0,2706,N/A,N/A,-115.6382,52.00275,2500.10986
0,2706,N/A,N/A,-115.6479,52.12502,2270.13599
0,2706,N/A,N/A,-115.4847,51.95694,2000.9043
0,2706,N/A,N/A,-115.7538,51.79356,2056.97461
0,2706,N/A,N/A,-115.7447,52.14552,2298.94043
0,2707,N/A,N/A,-115.6787,51.95879,1681.18567
0,2707,N/A,N/A,-115.8943,52.02367,1737.98621
0,2707,N/A,N/A,-115.6673,52.08057,1682.87207
0,2707,N/A,N/A,-115.59,51.96175,1586.43005
0,2707,N/A,N/A,-115.6179,51.73636,1567.5116
0,2707,N/A,N/A,-115.6722,51.93688,2344.74634
0,2707,N/A,N/A,-115.806,52.11336,1641.67102
0,2707,N/A,N/A,-115.9039,52.09081,1601.86096
0,2707,N/A,N/A,-115.7583,51.91197,1610.79504
0,2707,N/A,N/A,-115.6556,52.03037,1751.82678
0,2708,N/A,N/A,-115.5929,51.72726,2129.41138
0,2708,N/A,N/A,-115.8933,52.14259,2252.39966
0,2708,N/A,N/A,-115.6868,51.9555,2507.38232
0,2708,N/A,N/A,-115.7174,52.07013,1999.6405
0,2708,N/A,N/A,-115.5514,51.75325,2165.23682
0,2708,N/A,N/A,-115.8002,51.81351,1530.74146
0,2708,N/A,N/A,-115.8297,51.97619,1593.37976
0,2708,N/A,N/A,-115.6279,51.95743,1968.83362
0,2708,N/A,N/A,-115.5899,52.01839,2052.71191
0,2708,N/A,N/A,-115.6611,51.87158,2459.8186
0,2709,N/A,N/A,-115.7117,52.09964,1721.86267
0,2709,N/A,N/A,-115.8701,52.07635,1568.14844
0,2709,N/A,N/A,-115.5655,51.79412,2216.07666
0,2709,N/A,N/A,-115.6975,51.96386,1834.94788
0,2709,N/A,N/A,-115.7928,51.92697,1547.33118
0,2709,N/A,N/A,-115.8346,51.89583,2136.45703
0,2709,N/A,N/A,-115.6226,51.80612,1502.30347
0,2709,N/A,N/A,-115.6449,52.13324,1836.61157
0,2709,N/A,N/A,-115.7406,52.08798,2222.48267
0,2709,N/A,N/A,-115.5153,52.02383,1604.66858
0,2710,N/A,N/A,-115.5348,51.80561,1693.21301
0,2710,N/A,N/A,-115.6468,51.73674,1696.79993
0,2710,N/A,N/A,-115.834,51.74692,1661.06812
0,2710,N/A,N/A,-115.5008,51.88465,1560.46838
0,2710,N/A,N/A,-115.5098,51.91377,1749.5708
0,2710,N/A,N/A,-115.67,51.8221,1599.724
0,2710,N/A,N/A,-115.8058,52.01372,1698.28992
0,2710,N/A,N/A,-115.5705,52.06624,2138.31006
0,2710,N/A,N/A,-115.8913,52.03881,2067.54272
0,2710,N/A,N/A,-115.4982,52.12181,1890.28406
0,2711,N/A,N/A,-115.6858,52.09487,1664.32092
0,2711,N/A,N/A,-115.7669,51.97438,1703.72693
0,2711,N/A,N/A,-115.709,51.73437,1983.30542
0,2711,N/A,N/A,-115.7583,51.94398,2151.49707
0,2711,N/A,N/A,-115.6696,51.97,1578.64148
0,2711,N/A,N/A,-115.8218,52.06804,1712.92786
0,2711,N/A,N/A,-115.7343,51.77152,1678.60156
0,2711,N/A,N/A,-115.6111,51.90007,1695.41565
0,2711,N/A,N/A,-115.7111,51.9767,2035.0874
0,2711,N/A,N/A,-115.7223,51.81484,1538.62976
0,2712,N/A,N/A,-115.6096,51.82876,1530.40784
