Observed,strata,x-val,y-val,resource,StepLength,Bearing,CosTA
0,153,25,64,-0.5344703,7,1.5707963,-7.32051E-08
0,153,46,52,-2.4848,21.5870331,-0.2337432,-0.9728062
0,153,20,51,0.9623201,7.8102497,-2.2655346,0.640184433
0,153,27,54,1.341106,3.6055513,-0.9827937,-0.554700177
0,153,8,46,-1.384498,20.2484567,-2.5672878,0.83957017
0,153,37,70,0.5316799,17.691806,0.8253769,-0.6782801
0,154,42,93,-0.3097831,44.5533388,0.8012698,-0.471708044
0,154,2,66,0.3042294,10.2956301,2.6344941,0.973939516
0,154,12,59,-0.1329721,2.236068,-1.1071487,-0.675724638
0,154,21,27,0.2670455,35.4400903,-1.2847449,-0.534867633
0,154,13,63,-0.127562,2.8284271,0.7853982,-0.485642904
0,154,2,73,-0.3910792,15,2.2142974,0.796691246
0,154,23,81,-1.438582,23.3238076,1.0303768,-0.259128597
0,154,14,42,-1.184515,19.2353841,-1.4141944,-0.421321146
0,154,63,81,0.2535737,55.7135531,0.3671738,-0.798815038
0,154,74,49,-0.8565131,64.132675,-0.1882215,-0.995945706
0,155,47,56,-2.317272,40.3112887,-0.124355,-0.99227787
0,155,39,48,0.5556127,34.5398321,-0.3858827,-0.926466548
0,155,41,46,-1.513417,37.1618084,-0.4154921,-0.914917781
0,155,12,75,0.7126573,14.8660687,1.2277724,-0.336336428
0,155,87,80,0.4759056,82.2253002,0.2331798,-0.972936562
0,155,2,24,0.1495512,37.3363094,-1.7051178,0.133917973
0,155,12,63,0.5042863,5.3851648,0.3805064,-0.9284767
0,155,38,32,-1.019975,42.4499706,-0.7520772,-0.73027136
0,155,11,44,-1.780688,17.4642492,-1.3397057,-0.229039249
0,155,91,3,0.7339312,102.0784012,-0.6043055,-0.822896878
0,156,5,45,-0.6809674,8.0622577,-1.4464413,0.885547209
0,156,2,61,0.1012044,8.2462113,1.815775,-0.823212779
0,156,30,49,0.472114,26.3058929,-0.1526493,-0.204664924
0,156,11,33,-0.1842161,21.1896201,-1.2341215,0.767768334
0,156,10,34,-0.4857192,19.9248588,-1.2649175,0.787133016
0,156,11,46,-0.9091522,9.8994949,-0.7853982,0.413802975
0,156,15,60,0.2867116,13.0384048,0.5667292,-0.798921504
0,156,3,44,-0.1025948,9.0553851,-1.6814535,0.969377425
0,156,19,51,0.1464611,15.132746,-0.1325515,-0.224294639
0,156,23,46,-0.4689886,20.2484567,-0.3529904,-0.005780241
0,157,34,63,-0.0466743,30.0832179,0.3743336,0.66896475
0,157,6,24,1.493353,28,-1.5707963,0.447213611
0,157,26,49,0.0339977,20.2237484,-0.1488899,0.95087142
0,157,28,18,-0.5772499,40.4969135,-0.9964915,0.861365897
0,157,27,12,0.8991137,45.177428,-1.0873493,0.811722068
0,157,21,49,0.1787447,15.2970585,-0.1973956,0.964763834
0,157,9,64,-0.242831,12.3693169,1.3258177,-0.216930484
0,157,14,81,-1.410052,30.0832179,1.3016288,-0.193256436
0,157,8,60,0.9203855,8.2462113,1.3258177,-0.216930484
0,157,28,77,-0.2534211,33.3016516,0.8491415,0.255154247
0,158,4,19,-0.4934764,13.0384048,-2.5748634,0.231369288
0,158,29,8,0.4774742,22.8035085,-0.9097532,0.946753335
0,158,3,54,-0.4002613,30.4630924,1.9756881,-0.997434419
0,158,13,20,-0.6182343,6.3245553,-1.8925469,0.793051035
0,158,27,33,-0.2589711,13.892444,0.5280744,-0.193599826
0,158,10,27,0.478859,5.0990195,2.9441971,-0.506085331
0,158,50,91,-0.5280451,73.8241153,1.076855,-0.676949879
0,158,24,27,0.0002927,9.0553851,0.1106572,0.22075366
0,158,4,24,0.6695422,11.1803399,-2.9617392,-0.152790064
0,158,25,16,-0.9871829,14.1421356,-0.7853982,0.899508186
0,159,4,5,1.033857,26.6833281,-2.9147938,-0.529998904
0,159,30,12,1.443868,1,1.5707963,-0.707106788
0,159,77,38,-0.7657208,54.2033209,0.5214344,0.260909028
0,159,34,6,0.4891084,6.4031242,-0.8960554,0.993883737
0,159,26,32,-0.0155647,21.3775583,1.7590178,-0.826926505
0,159,40,26,-0.6055509,18.0277564,0.9827937,-0.196116148
0,159,30,21,0.5897659,10,1.5707963,-0.707106788
0,159,27,49,0.5288816,38.1182371,1.6495803,-0.760564534
0,159,74,14,1.063607,44.1021541,0.0680765,0.657368693
0,159,9,6,0.6288699,21.5870331,-2.9078495,-0.524097418
0,160,50,34,-1.181301,32.3882695,1.4157996,-0.375950929
0,160,58,8,0.6196261,14.3178211,0.4324078,0.562965075
0,160,54,34,-2.116751,33.2415403,1.2966289,-0.263117429
0,160,25,17,-0.6651699,25,2.4980915,-0.994691789
0,160,56,3,0.2136028,11.045361,0.0906599,0.807391115
0,160,34,7,0.9284599,12.083046,2.7149652,-0.993532668
0,160,82,17,0.2570539,39.9249296,0.3851575,0.601373688
0,160,26,1,0.759996,19.0262976,-3.0890096,-0.829266432
0,160,38,8,0.885366,9.2195445,2.4329664,-0.985886568
0,160,97,23,0.5167206,56.0802996,0.3838176,0.602443685
0,161,29,16,0.3278419,24.2074369,2.4733032,-0.940553903
0,161,41,1,-0.167255,7,3.1415927,-0.948683269
0,161,63,1,-0.1942933,15,0,0.948683284
0,161,64,28,-1.347637,31.3847097,1.0358413,0.211592853
0,161,28,47,-0.3179418,50.1597448,1.9809237,-0.668267876
0,161,63,1,-0.1942933,15,0,0.948683284
0,161,41,2,0.1049199,7.0710678,2.9996956,-0.983869902
0,161,36,1,0.6140619,12,3.1415927,-0.948683269
0,161,59,9,0.1101114,13.6014705,0.6287963,0.581238146
0,161,81,6,1.399612,33.3766385,0.1503714,0.890605257
0,162,67,6,1.296261,16.2788206,0.1853479,0.920023961
0,162,28,4,1.155607,23.0217289,3.0981418,-0.807170361
0,162,75,25,-0.1673419,32.5576412,0.7419473,0.988173898
0,162,51,4,0.197372,1,1.5707963,0.554700216
0,162,65,0,0.5599235,14.3178211,-0.2110933,0.697354986
0,162,54,3,-0.3871796,3,0,0.832050296
0,162,40,11,1.757175,13.6014705,2.5127964,-0.346650175
0,162,93,54,-1.541717,66.0681466,0.8818719,0.95713027
0,162,17,1,1.162265,34.0587727,-3.0828368,-0.863187621
0,162,46,6,0.8988096,5.8309519,2.6011732,-0.42808639
0,163,48,16,0.8292437,2.8284271,2.3561945,0.768221264
0,163,66,44,-0.9671679,34,1.080839,0.83612425
0,163,95,82,0.2748918,81.5414005,0.9861951,0.780543764
0,163,46,30,-1.012265,16.4924225,1.815775,0.988116465
0,163,53,22,-1.331927,8.5440037,1.2120257,0.900694669
0,163,38,5,0.5492146,15,-2.4980915,-0.525107377
0,163,71,1,1.404647,24.6981781,-0.5543075,-0.601172366
0,163,73,31,-1.572521,28.6006993,0.6365082,0.519143331
0,163,68,36,-1.824005,28.4253408,0.8850668,0.713448159
0,163,52,24,-1.779238,10.198039,1.3734008,0.958798126
0,164,70,10,0.4747503,29.4278779,-0.1707352,-0.998195863
0,164,17,30,1.36679,28.3019434,2.5829933,0.901340311
0,164,41,32,-1.614266,17,1.5707963,0.110431532
0,164,63,41,-1.171378,34.0587727,0.8685394,-0.557689544
0,164,48,28,-0.4494786,14.7648231,1.076855,-0.373968266
0,164,49,7,0.9969081,11.3137085,-0.7853982,-0.780868807
0,164,9,24,1.898229,33.2415403,2.8674252,0.986661964
0,164,44,11,1.22223,5,-0.9272952,-0.684675498
0,164,74,37,-1.970226,39.661064,0.5880026,-0.765704846
0,164,36,31,-0.6925292,16.7630546,1.8736812,0.401855379
0,165,34,22,1.15366,1,3.1415927,0.650791339
0,165,6,18,0.2404027,29.2745623,-3.0045265,0.540944858
0,165,13,33,-0.6346774,24.5967478,2.677945,0.921635393
0,165,59,19,-1.32446,24.1867732,-0.124355,-0.739940078
0,165,32,21,0.511555,3.1622777,-2.8198421,0.377296889
0,165,56,14,-0.9001799,22.4722051,-0.363979,-0.878448381
0,165,36,50,-0.0294086,28.0178515,1.5350972,0.735545095
0,165,21,5,2.239741,22.0227155,-2.2597207,-0.172380345
0,165,30,35,-0.5990156,13.9283883,1.9379702,0.942269315
0,165,32,17,1.148961,5.8309519,-2.1112158,-0.316227791
0,166,41,34,-2.072767,18.4390889,0.7086263,-0.759256614
0,166,8,10,-0.050302,22.4722051,-2.5782764,0.845488932
0,166,72,73,0.6051304,68.0147043,0.847817,-0.661621652
0,166,0,43,-0.3848768,34.2052628,2.4805495,0.789352198
0,166,25,27,-0.7091193,5.3851648,1.9513027,0.37139063
0,166,21,3,2.04784,19.9248588,-1.8766752,0.301131414
0,166,44,0,0.79442,27.8028775,-0.9129077,-0.611447481
0,166,74,12,1.542997,48.0520551,-0.2096398,-0.978105929
0,166,80,4,1.260518,55.9732079,-0.3274002,-0.946881578
0,166,32,40,-0.4052861,18.6815417,1.2998495,-0.267643886
0,167,40,39,0.3179178,24.4131112,0.610726,-0.527095061
0,167,24,4,1.471322,21.3775583,-1.3825748,-0.558945274
0,167,28,29,-0.7684936,8.9442719,0.4636476,-0.645942273
0,167,1,61,0.5831764,40.7062649,2.0564184,0.777395054
0,167,14,25,0.9436841,6,3.1415927,0.919145025
0,167,20,39,-0.2952833,14,1.5707963,0.393919244
0,167,25,40,-0.8118651,15.8113883,1.2490458,0.083045475
0,167,46,36,-0.2758873,28.2311884,0.4002407,-0.693015752
0,167,32,38,-0.7175026,17.691806,0.8253769,-0.333984512
0,167,7,16,-0.6694638,15.8113883,-2.536048,0.531491107
0,168,2,35,-0.9409329,9.2195445,2.2794226,0.81550714
0,168,16,19,-1.948688,12.0415946,-0.844154,-0.825800969
0,168,10,31,-0.2313607,3.6055513,0.9827937,-0.336336428
0,168,6,49,-0.0194235,21.0950231,1.665748,0.333421407
0,168,20,12,-2.387727,20,-0.9272952,-0.776114005
0,168,12,36,-0.8558805,8.9442719,1.1071487,-0.216930484
0,168,3,21,1.094385,8.6023253,-2.1910458,0.366524515
0,168,18,20,-1.210768,12.8062485,-0.6747409,-0.909064837
0,168,7,46,-0.9983911,18.0277564,1.6262948,0.29597599
0,168,40,31,-1.393093,32.1403174,0.0934768,-0.943268627
0,169,0,6,-0.6699654,24.7386338,-1.815775,-0.514495738
0,169,21,3,2.04784,30.8868904,-1.0636978,-0.961523951
0,169,22,43,-0.3598592,20.6155281,0.6823166,-0.102899116
0,169,15,11,-1.004491,21.023796,-1.1284221,-0.94174191
0,169,17,17,-1.578918,17.0293864,-0.8685394,-0.996545757
0,169,58,37,-1.366839,52.4690385,0.133811,-0.606449166
0,169,3,15,-0.7756261,15.2970585,-1.7681919,-0.554700177
0,169,16,65,-0.2189809,36.4005494,1.2924967,0.485642951
0,169,24,3,1.791959,32.4499615,-0.9827937,-0.980580678
0,169,9,24,1.898229,6.7082039,-1.1071487,-0.948683301
0,170,5,27,1.045095,7.0710678,-1.4288993,-0.948683301
0,170,24,56,1.192466,29.7321375,0.8329813,0.360994167
0,170,1,22,-0.4339289,12.3693169,-1.815775,-0.759256619
0,170,53,34,-1.396819,49,0,-0.447213563
0,170,1,79,-0.1887067,45.0998891,1.6373645,0.922194399
0,170,20,37,-0.4305224,16.2788206,0.1853479,-0.274721142
0,170,21,15,-1.460451,25.4950976,-0.8408967,-0.96476382
0,170,12,61,0.1817546,28.1602557,1.2827409,0.730526978
0,170,11,23,1.010464,13.0384048,-1.0040671,-0.994691789
0,170,20,30,0.4418197,16.4924225,-0.2449787,-0.650791374
0,171,3,25,0.3617307,21.0950231,-1.4758446,-0.988767051
0,171,2,43,-0.4747993,3.1622777,-1.2490458,-0.997054488
0,171,36,62,-0.5484093,38.4837628,0.428778,0.182766216
0,171,40,71,0.7534159,46.3249393,0.5700405,0.319367375
0,171,26,73,-0.3316624,36.796739,0.8238408,0.547071794
0,171,21,42,-0.6910919,20.3960781,-0.1973956,-0.42808639
0,171,9,35,-0.4270977,13.6014705,-0.942,-0.927241826
0,171,19,21,-1.29851,30.8058436,-0.9467733,-0.92901868
0,171,5,19,0.0826171,27.2946881,-1.423718,-0.995211587
0,171,16,77,-0.4944956,34.4383507,1.120135,0.767643698
0,172,25,43,-1.742803,23.0867928,-0.0867383,0.765704816
0,172,11,92,-0.902323,47.8539445,1.3815973,-0.561501445
0,172,11,67,0.35555,23.7697286,1.1824776,-0.386726702
0,172,34,37,-0.8267124,32.984845,-0.2449787,0.857492926
0,172,53,83,-0.7675682,63.6003145,0.6403565,0.14453362
0,172,2,52,0.0238239,7,1.5707963,-0.707106788
0,172,17,3,1.072896,44.5982062,-1.2277724,0.903737849
0,172,6,45,-0.658515,4,0,0.707106755
0,172,2,67,0.3298643,22,1.5707963,-0.707106788
0,172,6,40,-1.456995,6.4031242,-0.8960554,0.993883737
0,173,79,43,-0.4440397,74.0067564,-0.0135127,0.952869635
0,173,12,48,-0.8428883,8.0622577,0.5191461,0.666794836
0,173,6,69,-0.7018941,25.019992,1.5308176,-0.278058082
0,173,22,69,-0.265274,30.2324329,0.9736197,0.271956931
0,173,6,38,-0.5570333,6.0827625,-1.4056476,0.467887804
0,173,30,58,0.2387097,28.6530976,0.5104883,0.673221915
0,173,27,35,-0.0194338,23.7697286,-0.3883187,0.997785162
0,173,94,72,-0.7824133,93.3005895,0.304803,0.810053134
0,173,1,36,-0.6404236,8.9442719,-2.0344439,-0.141421276
0,173,27,22,-0.126956,31.1126984,-0.7853982,0.894427195
0,174,67,21,-0.2777556,37.6430604,-0.6913369,0.750729471
0,174,64,88,-0.9775708,50.2493781,1.0269639,0.543101319
0,174,11,37,-0.7484453,28.1602557,-2.8535372,-0.966962992
0,174,41,49,-0.5585727,5,0.9272952,0.623956054
0,174,61,57,0.7286553,25.9422435,0.4808873,0.900188792
0,174,52,49,-1.963365,14.5602198,0.2782997,0.969403843
0,174,49,33,-0.9522822,16.2788206,-0.8288491,0.653086775
0,174,29,52,0.2938446,11.4017543,2.4805495,-0.770394305
0,174,49,22,-1.25935,25.4950976,-1.1246908,0.403932622
0,174,98,72,-0.0747864,65.7951366,0.4228539,0.92393271
0,175,28,21,-0.2544852,31.144823,-2.4016178,-0.567957951
0,175,35,49,0.2767389,17.4642492,2.7291822,-0.982823555
0,175,43,48,-1.218753,10,2.4980915,-0.914428623
0,175,39,93,-0.1562093,52.3927476,1.801887,-0.442055977
0,175,58,55,-0.5437568,14.7648231,1.076855,0.263976402
0,175,4,50,0.8551874,47.6759898,2.9729957,-0.998306751
0,175,47,52,-1.875574,10.7703296,1.9513027,-0.570656573
0,175,59,42,-1.035126,8,0,0.974391206
0,175,34,77,-0.3216898,38.9101529,2.0229502,-0.627978307
0,175,84,40,-1.570769,33.0605505,-0.060532,0.986209489
0,176,35,54,-0.5786445,26.4196896,2.6271413,-0.931400648
0,176,39,20,0.9703017,28.3196045,-2.3062361,-0.559301277
0,176,54,48,-1.919377,8.0622577,2.0899424,-0.613940617
0,176,74,2,1.465264,42.1544778,-1.1814796,0.506580267
0,176,59,3,-0.4750321,38.0131556,-1.5444866,0.167414754
0,176,31,43,0.2339396,27.0739727,3.0676536,-0.997691741
0,176,64,26,-0.4831757,16.1554944,-1.1902899,0.498964527
0,176,52,55,0.2059826,15.2315462,1.9756881,-0.519946974
0,176,75,50,-0.7197542,19.2353841,0.4868992,0.808736076
0,176,29,51,0.0085711,30.6757233,2.8095332,-0.98197356
0,177,48,8,0.8958527,30.2324329,-2.167973,0.252041833
0,177,72,33,-1.700726,7,0,0.658504628
0,177,98,69,-0.3558206,48.8364618,0.8288491,-0.109797259
0,177,71,35,-3.054996,6.3245553,0.3217506,0.386726659
0,177,24,64,0.3164294,51.4003891,2.4942005,-0.979147586
0,177,76,42,-1.155848,14.2126704,0.6857295,0.033094483
0,177,62,21,-0.4273288,12.3693169,-1.815775,0.570395779
0,177,66,25,-0.4853891,8.0622577,-1.4464413,0.828442652
0,177,53,24,-1.451594,15,-2.4980915,-0.075257652
0,177,60,65,0.6297127,32.3882695,1.7257931,-0.84521272
0,178,62,7,0.686655,20.3960781,-1.7681919,0.934997504
0,178,51,30,-0.273502,15.2970585,2.9441971,-0.354654274
0,178,77,61,0.5423336,35.7351368,1.2578951,-0.887893727
0,178,71,6,1.294317,21.5870331,-1.3370531,0.99764832
0,178,76,43,-1.392042,18.8679623,1.012197,-0.749329045
0,178,68,33,-1.426781,6.3245553,1.2490458,-0.883787906
0,178,97,34,0.4198887,31.7804972,0.2220819,-0.056902421
0,178,71,36,-2.093454,10.2956301,1.0636978,-0.782424175
0,178,68,15,-0.7196488,12.1655251,-1.4056476,1
0,178,80,57,0.3909394,33.1058907,1.1341692,-0.824331592
0,179,18,26,0.4050826,54.3323108,3.0309354,-0.730656817
0,179,82,23,0.3957607,10.4403065,0.2914568,0.405174258
0,179,77,15,0.3152344,7.0710678,-0.7853982,0.997054485
0,179,50,10,0.7451118,24.1660919,-2.7149652,-0.278276027
0,179,62,20,-0.3117616,10,3.1415927,-0.650791304
0,179,69,13,-0.0490314,7.6157731,-1.9756881,0.441507704
0,179,72,21,-0.7479572,1,1.5707963,-0.759256614
0,179,81,24,0.1285213,9.8488578,0.4182243,0.286337346
0,179,74,28,-0.0047362,8.2462113,1.3258177,-0.578747073
0,179,51,33,-1.952131,24.6981781,2.5872852,-0.952983412
0,180,72,16,0.2021188,25.9422435,-2.6607054,-0.989339019
0,180,93,29,-0.0895183,2.236068,2.677945,-0.697864722
0,180,50,50,-1.823752,50.0899191,2.6868734,-0.704231606
0,180,92,58,-1.064671,30.1496269,1.670465,0.232909239
0,180,92,21,-0.370826,7.6157731,-1.9756881,-0.674013578
0,180,54,26,-1.622844,41.0487515,-3.0928508,-0.959381441
0,180,95,35,0.3460393,7,1.5707963,0.328520615
0,180,82,25,0.3964201,13.3416641,-2.9147938,-0.994180353
0,180,33,12,1.079231,64.0312424,-2.8890384,-0.996624915
0,180,98,28,0.2939134,3,0,0.944496809
0,181,93,61,-0.1865161,26.6833281,1.7975952,0.734446891
0,181,75,20,-1.255171,28.3019434,-2.5829933,-0.880892947
0,181,98,50,-0.7882378,15.0332964,1.6373645,0.833317437
0,181,26,20,-0.8025859,74.5251635,-2.938934,-0.660740442
0,181,69,29,-1.743351,30.5941171,-2.9441971,-0.65678075
0,181,42,14,1.057436,60.7453702,-2.7886023,-0.765704851
0,181,22,84,0.2174765,91.2688337,2.5748634,0.047565173
0,181,57,5,1.006294,51.6139516,-2.5213432,-0.908380928
0,181,76,39,-1.396569,23.3452351,2.9694018,-0.340036089
0,181,80,8,0.8146866,33.015148,-2.1840037,-0.995579502
0,182,83,6,2.945611,22.6715681,-2.4186133,0.606516553
0,182,91,8,0.8579808,15.8113883,-2.176341,0.77954824
0,182,65,0,0.5599235,40.8166633,-2.6011732,0.452094418
0,182,96,27,0.0571183,7.2111026,2.1587989,-0.869456554
0,182,56,3,0.2136028,47.5394573,-2.7532739,0.311728206
0,182,90,28,1.314611,12.2065556,2.5308667,-0.630372824
0,182,92,26,0.983201,9.4339811,2.5829933,-0.589069431
0,182,99,6,0.1221333,15.0332964,-1.6373645,0.990510207
0,182,95,55,-1.700208,34.3656806,1.7168086,-0.99721089
0,182,45,67,-1.657254,71.7007671,2.4450687,-0.694576728
0,183,64,14,-0.1846587,33.5261092,-2.8387078,0.584618962
0,183,95,11,0.2475278,13.0384048,-1.6475682,-0.536875545
0,183,90,65,-1.691158,41.4366987,1.7161063,0.709515988
0,183,91,29,1.350843,7.0710678,2.3561945,0.989949501
0,183,92,37,0.1688462,13.6014705,1.8692953,0.808736135
0,183,84,25,0.3449052,12.0415946,3.0584514,0.847063882
0,183,77,12,1.464672,22.4722051,-2.5782764,0.355995293
0,183,81,30,-0.1519178,16.1554944,2.7610863,0.965615741
0,183,83,38,-1.317018,19.1049732,2.3191744,0.984036987
0,183,91,70,-2.256242,46.2709412,1.6790669,0.682934042
0,184,97,72,0.654499,42.1070065,1.4994889,0.923742121
0,184,91,27,0.3053953,4.2426407,-2.3561945,-0.44721357
0,184,97,31,-0.2712424,3.1622777,0.3217506,2.67949E-08
0,184,93,41,-0.6248198,11.045361,1.6614562,0.973417161
0,184,87,60,-0.4011909,30.8058436,1.8000283,0.995723206
0,184,94,0,-1.105507,30,-1.5707963,-0.948683301
0,184,49,39,-1.724759,45.8911756,2.9441971,0.496138949
0,184,67,29,-1.067006,27.0185122,-3.1045725,0.280898735
0,184,96,33,0.2395693,3.6055513,0.9827937,0.61394058
0,184,70,47,-0.4994018,29.4108823,2.5252957,0.806405017
0,185,84,24,0.0417171,12.8062485,-2.4668517,-0.624695077
0,185,67,14,-0.3507497,32.4499615,-2.5535901,-0.554700177
0,185,89,12,0.046639,20.6155281,-1.815775,-0.970142504
0,185,90,18,0.4326157,14.5602198,-1.849096,-0.961523951
0,185,81,26,-0.0772632,14.3178211,-2.7091849,-0.419058182
0,185,70,36,-1.869881,24.3310501,2.976444,0.164398937
0,185,67,21,-0.2777556,29.1547595,-2.7547169,-0.377296945
0,185,85,27,0.9544123,10.2956301,-2.6344941,-0.485642998
0,185,52,51,-0.1242853,46.0977223,2.7167605,0.412167837
0,185,54,34,-2.116751,40.0499688,3.0916343,0.049937548
0,186,71,14,0.3205445,32.6496554,-2.4429328,-0.959904818
0,186,95,49,-1.599805,14.0356688,1.6421038,0.790415033
0,186,95,44,-1.193011,9.0553851,1.6814535,0.765704881
0,186,87,15,-0.1396444,21.9317122,-1.9936503,-0.986393928
0,186,64,33,-1.657839,32.0624391,-3.0791738,-0.605521886
0,186,65,11,0.9965447,39.2045916,-2.4827866,-0.947973494
0,186,61,53,-0.1340569,39.3573373,2.6665819,-0.112751596
0,186,77,49,-0.7989906,23.6008474,2.5065659,0.047006798
0,186,64,16,-0.3514458,37.2155881,-2.6057814,-0.901755533
0,186,50,31,-0.5491267,46.1735855,-3.0548543,-0.624695077
0,187,69,59,0.6219095,38.6005181,2.5032728,-0.634605359
0,187,87,26,1.398171,16.4012195,-2.485897,-0.916834803
0,187,84,76,-1.102394,43.0813185,1.9513027,-0.135113164
0,187,95,25,0.685877,12.083046,-1.9974238,-0.622244139
0,187,36,27,-1.410016,64.6297145,-3.0018838,-0.994464245
0,187,33,84,-0.1197284,82.4196578,2.5199327,-0.647392074
0,187,97,16,0.1016267,20.2237484,-1.7196863,-0.383763732
0,187,71,17,-0.0074183,34.6698716,-2.5615899,-0.944402401
0,187,96,39,-0.7996402,5,2.4980915,-0.630592562
0,187,90,54,-1.249602,20.5912603,2.0778948,-0.2591285
0,188,91,43,-0.3714578,11.4017543,2.4805495,-0.789352227
0,188,86,27,0.238991,16.643317,-2.5702552,-0.84117849
0,188,99,33,-0.1303392,3.1622777,-1.8925469,-0.316227784
0,188,76,89,-1.411961,58.1807528,1.9960013,-0.412507512
0,188,92,1,0.0642352,35.9026461,-1.7955075,-0.222824806
0,188,94,22,0.7045332,15.2315462,-1.9756881,-0.393919287
0,188,58,32,-1.459034,42.1900462,-3.0466409,-0.995495468
0,188,61,30,-1.625587,39.4588393,-2.9889433,-0.988371694
0,188,77,10,1.577576,34.7131099,-2.2950463,-0.662573862
0,188,52,45,-2.224353,48.8364618,2.9562447,-0.982872186
0,189,91,60,-0.9261293,25.6320112,1.929567,-0.351123444
0,189,51,81,-0.5039423,66.5281895,2.398722,-0.736529872
0,189,96,35,0.4498808,4.1231056,-2.896614,-0.970142502
0,189,92,34,-0.5455405,8.2462113,-2.896614,-0.970142502
0,189,88,35,0.0419544,12.0415946,-3.0584514,-0.996545756
0,189,87,6,1.875259,32.6955654,-1.9797042,-0.397607478
0,189,85,66,-1.189572,33.5410197,2.0344439,-0.447213563
0,189,52,34,-1.392604,48.0416486,-3.0999501,-0.999133074
0,189,84,45,-1.634498,18.3575598,2.6292032,-0.87157554
0,189,44,25,-0.6040148,57.0701323,-2.9476335,-0.981248819
0,190,90,17,0.5283316,17.2046505,-2.1910458,0.813733463
0,190,90,64,-1.33984,34.4818793,1.8650309,-0.95702441
0,190,81,33,-0.4100587,19.1049732,3.0367157,-0.104684826
0,190,99,15,0.3541107,16.0312195,-1.6332151,0.998052579
0,190,94,45,-0.7239045,15.2315462,1.9756881,-0.919145046
0,190,89,45,-0.2676297,17.8044938,2.2367656,-0.786318333
0,190,91,19,-0.032948,15,-2.2142974,0.800000005
0,190,89,19,1.042531,16.2788206,-2.3127436,0.737154119
0,190,77,42,-0.2443267,25.4950976,2.6954871,-0.431455526
0,190,68,64,1.54863,45.9673797,2.3408111,-0.717900404
0,191,13,88,-0.904304,104.560987,2.5535901,-0.554700177
0,191,67,42,-1.766797,35.1140997,2.7928217,-0.341743041
0,191,56,5,1.000985,50.6063237,-2.6248975,0.494009397
0,191,86,4,1.429105,29.5296461,-2.0647377,0.880471085
0,191,52,29,-0.3204246,48.0104155,-3.1207623,0.02082882
0,191,87,26,1.398171,13.6014705,-2.8430937,0.294085844
0,191,93,86,0.8085939,56.4358042,1.6951513,-0.992277883
0,191,79,29,-0.2856345,21.023796,-3.0940096,0.047565073
0,191,98,63,-0.0378118,33.0605505,1.6313283,-0.998168501
0,191,94,17,-0.3518837,14.3178211,-2.0032041,0.907959374
0,192,81,18,0.3054665,10,-2.4980915,0.989627735
0,192,95,14,0.4503892,11.6619038,-1.0303768,-0.041061226
0,192,20,52,0.7752671,74.4647568,2.7560988,0.63341285
0,192,70,50,-0.9064573,32.2024844,2.2018757,0.131351947
0,192,56,26,-1.586874,33.0605505,3.0810606,0.847319481
0,192,91,14,0.3267481,10.198039,-1.3734008,0.297383721
0,192,96,7,0.6261721,18.3847763,-1.1801893,0.108525558
0,192,79,29,-0.2856345,11.1803399,2.677945,0.571064425
0,192,84,10,1.47514,14.8660687,-1.9138203,0.746223398
0,192,80,7,1.415824,19.2353841,-2.0576956,0.833960326
0,193,84,20,-0.0066086,13,-2.7468015,-0.968192365
0,193,99,26,0.5042411,3.1622777,0.3217506,0.98386991
0,193,89,63,-1.617566,38.6393582,1.7529646,-0.040260289
0,193,73,11,1.767861,26.925824,-2.5948038,-0.919145043
0,193,61,0,0.1709201,43.0116263,-2.5213432,-0.887754567
0,193,51,20,-1.44454,45.2769257,-3.0309354,-0.999512076
0,193,88,24,1.026492,8.0622577,-3.0172377,-0.99984614
0,193,63,54,0.8094652,43.9317653,2.4206213,-0.650260951
0,193,36,40,-0.1266362,61.8465844,2.896614,-0.926092346
0,193,92,15,-0.2564945,10.7703296,-1.9513027,-0.498964481
0,194,86,39,-0.2035624,21.4009346,2.223643,-0.991227911
0,194,98,1,-0.7029477,21.023796,-1.6183794,0.672672843
0,194,58,58,-0.2965688,54.5618915,2.4210385,-0.997898361
0,194,76,8,2.510191,26.925824,-2.5948038,-0.236351531
0,194,52,30,-0.3300004,47.6759898,2.9729957,-0.815732878
0,194,74,21,-0.662537,25.019992,-3.101614,-0.6782801
0,194,89,7,1.051752,18.0277564,-2.1587989,0.196116201
0,194,93,24,0.5632442,6.3245553,2.8198421,-0.894427174
0,194,77,29,-0.6484468,23.0867928,2.8335399,-0.888217614
0,194,78,53,-0.3803975,37.4432905,2.1662062,-0.982006453
0,195,38,39,0.3715782,64.5600496,2.8590377,-0.876215892
0,195,50,25,-1.408635,50.1597448,3.0617627,-0.761243186
0,195,74,9,1.742124,28.6356421,-2.7091849,-0.345705345
0,195,39,69,0.1194909,77.6208735,2.4748998,-0.99296279
0,195,92,20,-0.2464192,8.0622577,-3.0172377,-0.613940617
0,195,79,40,-0.7422814,28.3196045,2.4061529,-0.998752336
0,195,99,64,-0.2686627,43.0116263,1.5940479,-0.723355535
0,195,80,13,0.6274554,21.5406592,-2.7610863,-0.393919287
0,195,97,31,-0.2712424,10.4403065,1.8622531,-0.880471107
0,195,87,27,0.9634682,14.3178211,2.7091849,-0.938343097
0,196,78,2,0.7551128,24.8394847,-2.4416998,0.996346649
0,196,94,51,-1.409295,33.1360831,1.6614562,-0.640184403
