latitude,longitude,elevation
  51.93142,-115.48502,1556.69092
  52.00513,-115.64618,1618.90588
  51.78259,-115.72180,2194.96436
  52.10344,-115.89741,1705.44177
  52.02757,-115.78252,1641.71777
  52.11162,-115.70246,1533.84949
  51.81633,-115.85537,2356.78931
  51.78280,-115.72745,2158.51782
  52.02114,-115.88677,2187.54175
  52.13575,-115.73556,1611.43286
  51.83009,-115.77527,1841.57996
  52.11542,-115.80081,1662.81372
  51.90072,-115.57766,1716.53918
  51.83416,-115.82381,2168.73560
  52.13499,-115.62336,1622.19885
  51.96500,-115.74322,1967.08130
  51.86956,-115.65092,1931.70264
  51.98803,-115.61619,1468.65393
  51.77367,-115.88727,2556.29663
  52.04956,-115.59961,1444.13110
  51.97255,-115.54089,1753.35815
  52.08017,-115.65232,1823.10767
  51.99426,-115.50813,1609.95801
  52.11245,-115.50751,1680.81201
  51.95027,-115.62896,1540.37463
  51.92854,-115.82513,2168.54712
  51.82625,-115.82282,2026.62122
  51.82499,-115.72888,1996.90698
  52.03379,-115.79754,1678.16772
  52.03193,-115.56477,1506.98547
  51.88223,-115.84915,2102.64648
  52.05810,-115.73343,1721.82446
  51.86521,-115.64768,2306.44873
  52.05664,-115.50677,1734.76611
  51.75703,-115.56535,1681.34521
  52.10765,-115.70569,1531.53076
  51.84287,-115.76037,1819.56006
  52.00807,-115.77261,1683.71130
  51.91286,-115.75148,1769.20239
  51.91213,-115.77321,1792.16980
  51.76847,-115.66160,2264.25586
  51.85282,-115.82766,1726.88977
  51.84548,-115.66401,2550.03125
  52.03959,-115.72445,1668.52100
  52.08914,-115.75877,1694.29016
  51.93262,-115.65082,1701.25598
  51.92567,-115.66684,1860.31848
  51.99129,-115.60745,1462.36658
  51.96744,-115.68480,1541.44031
  52.04277,-115.87208,1830.57129
  52.13915,-115.59185,1598.34131
  51.92253,-115.86048,2343.95312
  51.96009,-115.84873,2110.07031
  52.07694,-115.75267,1681.49512
  51.76495,-115.85411,2269.65308
  52.10856,-115.81319,1633.15393
  51.76567,-115.88652,2354.67041
  52.05629,-115.88458,2032.38464
  51.86517,-115.49471,1749.74683
  52.13421,-115.52755,1579.13977
  52.01044,-115.64334,1706.29297
  52.10408,-115.63115,1785.39429
  51.97269,-115.83557,2265.86426
  51.80625,-115.79354,2392.64844
  52.00572,-115.70010,1608.09460
  52.09586,-115.64651,1716.50562
  51.84632,-115.65674,2307.13501
  52.02189,-115.73059,1718.33655
  51.91403,-115.67982,1807.66858
  51.82273,-115.89902,2305.92041
  51.77597,-115.89419,2296.04346
  52.09521,-115.65131,1752.88110
  51.85566,-115.78341,1746.86426
  51.91157,-115.84402,2083.00098
  52.07034,-115.57956,1664.89209
  51.84567,-115.66288,2550.03198
  52.10903,-115.70522,1533.51672
  51.90474,-115.49509,1609.55969
  52.08111,-115.79550,1691.71106
  51.77479,-115.66732,2357.00439
  51.89625,-115.63411,1866.74072
  52.02139,-115.55307,1566.03613
  51.89235,-115.71540,1582.58655
  51.81452,-115.48495,2236.42017
  51.90645,-115.54811,1706.21179
  52.12957,-115.82440,1723.07153
  52.05374,-115.72394,1631.89099
  52.11219,-115.59223,1568.73999
  51.72798,-115.74806,2586.57178
  51.84284,-115.78435,1974.73682
  52.03809,-115.66394,1515.71729
  51.85536,-115.88650,1678.00000
  51.75788,-115.50810,1716.25037
  51.85429,-115.53400,2132.00293
  51.84594,-115.48883,1715.10840
  52.06763,-115.81706,1654.63123
  51.90992,-115.75182,1741.17358
  51.73505,-115.81315,2369.08081
  51.93043,-115.72970,1857.78979
  51.78328,-115.50760,2041.52014
  51.81413,-115.81912,2195.00854
  52.04983,-115.80337,1635.75696
  51.91160,-115.78480,2151.73853
  52.02159,-115.50253,1470.65784
  51.85894,-115.81904,1686.09363
  52.09792,-115.86384,1636.29150
  51.91941,-115.53733,1724.43176
  51.78482,-115.88350,2179.32983
  52.07990,-115.54742,1576.70361
  51.93722,-115.58453,1735.96228
  51.79961,-115.65541,2017.46228
  52.12129,-115.82869,1641.23767
  52.03551,-115.67460,1604.94458
  51.72728,-115.48685,1634.62878
  52.09811,-115.68317,1519.00000
  51.90456,-115.50085,1652.95044
  52.05833,-115.75509,1660.59021
  51.89285,-115.81259,2085.56104
  52.13859,-115.72896,1609.39636
  51.88508,-115.90942,2637.51367
  51.95403,-115.75029,1995.79346
  52.08363,-115.83564,1646.80115
  51.79429,-115.75193,2270.02246
  51.76232,-115.52254,1689.15137
  52.06410,-115.69728,1668.96094
  51.78674,-115.88172,2129.37305
  52.10193,-115.89192,1681.71851
  52.12321,-115.89305,1727.94226
  52.06711,-115.90466,1871.75146
  51.87033,-115.54083,1868.33228
  51.78310,-115.81655,2661.17725
  51.81607,-115.67044,1941.26196
  51.93090,-115.49782,1611.62292
  51.76279,-115.51062,1761.48718
  51.72811,-115.85361,2531.11572
  51.83281,-115.64040,2329.08154
  52.07814,-115.75453,1698.59314
  52.10950,-115.60434,1641.06384
  52.07438,-115.77952,1784.71814
  52.14309,-115.56274,1503.95923
  52.14746,-115.67442,1589.62024
  52.07097,-115.89452,1795.33533
  51.77398,-115.50338,1942.45740
  51.90958,-115.90863,2076.27612
  51.90385,-115.86837,1893.96973
  51.95129,-115.62924,1539.77380
  52.07139,-115.75480,1627.14954
  52.10339,-115.53161,1587.14001
  51.77893,-115.85928,2089.81299
  52.01909,-115.63167,1607.83105
  51.73073,-115.67618,1691.97644
  51.94669,-115.74053,2174.95947
  51.81586,-115.75051,2047.59399
  51.86646,-115.57973,1863.71130
  51.91510,-115.54844,1806.57751
  51.80872,-115.88251,2552.66162
  52.09143,-115.55271,1681.88098
  52.06594,-115.49124,1730.07141
  52.05258,-115.72504,1630.67749
  51.79401,-115.59402,2119.08350
  51.98757,-115.80547,1769.26245
  51.85309,-115.74754,1799.08044
  51.83508,-115.84963,2511.12256
  51.83926,-115.49031,1752.17615
  52.09051,-115.87533,1642.90137
  52.02317,-115.50215,1430.71240
  52.12198,-115.52803,1696.81067
  51.81478,-115.72505,2234.46655
  51.84274,-115.88130,2298.67236
  52.13918,-115.79899,1696.43665
  52.10683,-115.65170,1654.41040
  52.02306,-115.86270,1968.18005
  51.74176,-115.64141,1830.40637
  51.95705,-115.57236,1581.78723
  52.10179,-115.52539,1573.86743
  51.83966,-115.67521,2139.77979
  51.74449,-115.86929,2425.30322
  51.92890,-115.82044,2192.39307
  51.76434,-115.81389,2784.06274
  51.76401,-115.87192,2179.94043
  51.85628,-115.66588,2392.48975
  51.99239,-115.71244,1657.65808
  51.84281,-115.55960,2347.28491
  52.13335,-115.88338,1678.30164
  51.87655,-115.67078,2037.71667
  51.82095,-115.76392,1902.72388
  51.77974,-115.57559,2181.57129
  51.99756,-115.88674,2154.58057
  51.73055,-115.71090,1982.44788
  51.82388,-115.55959,2126.33911
  51.83171,-115.66658,2283.02686
  51.76863,-115.71161,2095.93213
  51.78101,-115.88375,2280.07715
  52.05058,-115.79002,1613.00000
  51.79725,-115.75444,2295.71240
  51.91844,-115.83684,2420.89624
  51.85993,-115.70101,2064.18188
  52.14227,-115.75346,1797.60376
  52.04523,-115.69285,1526.28333
  51.77634,-115.88681,2490.74048
  51.84171,-115.59629,2007.45386
  51.88718,-115.85072,2006.16333
  52.10301,-115.60079,1648.99866
  51.97654,-115.83097,2137.59399
  51.95220,-115.60811,1699.16931
  52.14991,-115.72175,1556.00171
  51.82817,-115.55746,2194.48633
  52.06300,-115.68409,1517.34119
  52.03252,-115.50770,1421.62878
  52.12875,-115.75601,1588.98621
  51.86405,-115.67303,2419.77051
  52.14498,-115.71053,1620.06396
  51.74753,-115.51262,1652.00781
  51.75986,-115.86424,2353.27466
  51.79030,-115.59817,2079.59839
  51.86231,-115.54012,2051.19092
  52.02566,-115.83965,1818.10547
  52.11158,-115.67300,1617.12646
  51.89728,-115.54275,1676.81787
  52.09780,-115.72356,1582.12024
  52.03878,-115.55604,1423.00000
  52.01556,-115.82864,1845.36646
  51.73543,-115.83519,2355.26514
  52.14729,-115.79327,1725.39453
  51.79780,-115.52201,2055.23779
  52.07469,-115.74683,1610.73889
  51.89277,-115.65440,1777.12219
  52.04244,-115.52296,1486.16821
  51.90173,-115.74977,2179.03101
  51.84387,-115.85387,2234.86304
  51.99213,-115.79282,1765.75317
  51.85677,-115.55843,2018.97583
  51.94754,-115.60228,1657.08813
  51.99451,-115.61466,1476.04712
  51.91426,-115.67944,1828.10583
  52.07123,-115.65492,1753.61377
  51.72940,-115.62747,1696.87939
  51.75591,-115.50636,1708.36511
  52.01929,-115.61101,1696.81787
  51.92842,-115.64376,1692.09814
  51.77729,-115.71621,2229.33765
  52.10288,-115.57250,1605.62781
  51.73512,-115.84285,2323.94238
  51.87404,-115.89450,1862.34546
  52.05992,-115.62838,1472.74878
  51.93781,-115.60270,1661.66638
  51.91477,-115.82262,2432.80420
  51.89796,-115.56675,1718.12805
  51.83775,-115.87486,2262.66992
  51.75116,-115.66894,2102.76782
  52.10562,-115.66857,1623.29175
  51.87943,-115.82667,1760.14050
  51.74291,-115.48261,1684.62085
  51.95366,-115.58933,1753.97681
  51.85818,-115.58501,1974.50952
  52.02875,-115.77400,1626.07190
  51.86537,-115.75328,1804.49194
  51.81196,-115.89590,2488.84009
  51.98902,-115.88546,1953.75867
  51.80744,-115.67559,2133.83228
  51.79792,-115.56224,2100.71313
  51.93412,-115.68862,1551.00000
  52.13855,-115.51757,1514.05859
  51.98640,-115.62277,1474.45020
  51.87228,-115.74727,1667.41211
  52.13453,-115.75471,1619.32886
  51.97385,-115.51117,1675.26514
  51.90546,-115.67340,1917.44202
  51.92034,-115.55052,1801.62610
  51.89851,-115.91422,2317.42749
  51.78563,-115.53055,1789.80640
  51.85135,-115.61122,2059.56812
  52.01184,-115.56959,1516.74268
  52.03897,-115.69842,1614.28406
  51.96421,-115.87504,2136.43188
  51.77580,-115.63079,1925.53406
  51.77901,-115.89763,2163.30786
  52.05330,-115.90775,2021.29407
  51.97158,-115.70412,1566.51526
  52.12376,-115.60398,1534.90088
  52.05247,-115.82107,1644.74805
  51.75698,-115.49858,1826.84814
  52.14794,-115.88347,1857.61389
  51.78674,-115.58549,2198.33374
  51.81014,-115.55691,1967.71851
  51.81367,-115.81469,2212.56104
  52.02582,-115.53537,1540.80054
  51.96157,-115.90888,1902.38818
  51.97029,-115.79062,1847.41553
  51.97283,-115.84663,2144.49854
  52.13695,-115.66094,1555.45874
  52.10823,-115.66658,1580.71484
  51.92987,-115.52565,1601.51880
  52.07339,-115.61707,1689.30652
  51.74421,-115.73889,2181.63794
  51.86166,-115.81394,1645.91321
  51.85807,-115.56840,1900.53003
  51.78609,-115.77125,2354.31982
  51.73726,-115.83432,2247.80127
  52.02665,-115.87446,2094.64453
  51.96152,-115.91468,1967.27991
  52.15155,-115.88896,1813.97693
  52.01856,-115.84042,1882.60852
  51.79546,-115.54907,1876.87915
  51.79903,-115.48758,2374.46118
  52.00043,-115.70103,1734.95642
  52.14507,-115.90532,1812.32043
  51.83076,-115.88414,2494.34961
  52.02953,-115.74258,1583.04285
  52.13673,-115.53216,1632.38135
  51.85097,-115.64925,2239.05371
  51.99196,-115.53607,1927.51709
  51.75095,-115.63758,2136.16064
  52.00726,-115.88364,1939.11743
  51.84205,-115.75428,1798.40503
  52.09187,-115.71767,1546.02209
  51.94435,-115.63870,1661.02637
  51.93414,-115.83516,2345.97705
  51.80024,-115.66790,1929.73914
  52.01480,-115.89616,2047.12000
  51.99146,-115.77636,1664.82092
  52.09624,-115.89613,1666.95605
  52.12185,-115.79783,1670.16907
  51.80876,-115.65825,1986.20679
  52.03070,-115.83152,1754.75586
  52.07255,-115.59348,1524.39868
  51.97632,-115.53546,1755.07520
  51.99872,-115.69468,1713.10938
  52.02003,-115.75890,1610.10803
  51.81794,-115.90255,2527.79980
  51.91683,-115.67743,1888.14111
  51.88773,-115.59560,2111.61523
  51.83558,-115.64857,2410.35864
  51.96733,-115.71197,1531.08838
  52.08934,-115.57834,1556.25024
  51.93037,-115.88139,2238.02393
  51.86088,-115.58729,1916.08752
  51.79519,-115.49176,2302.02002
  52.14718,-115.64094,1560.91736
  52.13393,-115.83218,1725.72229
  51.73193,-115.50689,1638.23657
  51.78188,-115.83623,2685.20093
  51.77079,-115.53901,1791.63660
  51.72743,-115.52756,1555.83936
  51.89364,-115.69720,1593.04102
  51.93776,-115.86860,2066.76514
  51.74901,-115.57984,1642.68140
  51.80826,-115.58225,2244.35547
  51.88887,-115.90925,2409.61230
  51.90674,-115.89360,1999.25488
  51.85063,-115.63902,1916.99097
  51.78446,-115.55629,1999.85193
  51.93232,-115.48178,1512.41467
  51.89014,-115.59336,2067.67065
  51.99810,-115.58525,1460.82996
  51.90515,-115.68715,1592.87793
  52.01429,-115.65378,1568.58777
  51.83690,-115.77326,1912.32593
  51.72771,-115.70026,1764.31958
  52.13447,-115.83417,1747.42859
  51.78875,-115.83463,2317.25708
  51.81600,-115.61610,2307.83862
  52.12494,-115.74243,1550.09497
  51.77221,-115.77604,2219.55225
  51.97930,-115.87938,2131.72827
  51.74044,-115.79982,2735.69873
  52.00997,-115.71832,1579.24951
  51.78723,-115.71143,2245.75684
  52.01658,-115.87382,2036.81812
  52.07991,-115.67101,1587.24475
  52.05889,-115.48748,1670.78857
  52.12383,-115.54299,1667.34741
  51.85483,-115.50473,1754.56396
  51.80431,-115.56501,1957.96729
  51.73084,-115.85406,2352.29126
  52.10245,-115.66235,1682.15271
  51.96742,-115.68851,1552.17493
  51.76181,-115.54384,1734.76135
  51.98572,-115.75149,1636.81714
  52.07388,-115.91339,1874.67334
  52.01231,-115.49538,1531.27881
  52.07462,-115.88385,1777.67346
  51.84872,-115.55347,2032.06702
  51.98199,-115.89473,2022.45972
  51.88286,-115.66548,2160.06226
  52.01265,-115.61914,1601.07043
  51.87103,-115.67973,2381.89648
  51.74768,-115.68061,1908.34070
  52.10974,-115.49195,1750.76440
  51.77002,-115.75737,2215.02954
  51.90695,-115.82182,2282.89136
  51.83877,-115.87660,2217.32324
  51.95315,-115.62568,1566.18774
  51.73156,-115.71182,2009.31177
  51.84774,-115.55945,2114.88574
  52.10756,-115.48175,1560.14954
  51.96886,-115.84759,2232.73560
  51.72797,-115.56963,1569.00000
  52.07132,-115.54607,1593.90857
  52.07571,-115.85397,1679.90906
  52.13223,-115.55835,1524.70447
  51.88791,-115.66394,1890.96033
  52.11532,-115.88025,1816.86572
  52.13042,-115.62013,1560.40259
  51.98969,-115.63290,1567.18518
  51.93612,-115.49158,1615.22534
  52.08779,-115.52016,1705.12292
  52.07830,-115.59605,1540.91284
  52.06971,-115.63210,1525.02991
  52.14161,-115.61428,1541.02344
  51.78113,-115.79475,2715.97046
  51.82520,-115.76276,1907.14685
  51.84787,-115.63204,2265.45703
  51.94009,-115.49073,1619.66284
  52.05363,-115.69248,1578.88135
  51.76487,-115.55616,1797.33228
  52.14605,-115.66188,1531.22046
  51.90683,-115.60110,1818.82043
  51.77400,-115.79978,2387.97046
  52.03528,-115.77443,1679.29089
  51.80439,-115.52423,2094.36597
  51.83904,-115.57967,2235.87061
  52.04907,-115.61944,1453.00000
  51.75453,-115.55416,1676.06006
  52.12225,-115.59345,1618.08569
  52.05587,-115.84241,1685.65674
  51.89284,-115.78121,1972.35510
  51.76150,-115.75330,2480.64819
  51.85650,-115.83024,1696.47839
  51.89807,-115.87284,2165.36279
  51.85834,-115.62500,1853.30896
  51.76908,-115.86492,2144.56860
  52.08372,-115.80561,1643.64404
  51.89892,-115.54567,1675.69226
  51.73184,-115.74171,2742.89282
  51.91494,-115.57407,1605.20862
  51.97203,-115.89942,2071.48828
  52.06273,-115.78756,1666.98499
  52.02624,-115.52251,1527.97681
  51.86392,-115.75371,1816.13892
  51.96591,-115.88709,2147.93799
  52.15340,-115.82694,1756.92297
  51.95288,-115.84825,2012.66357
  51.98974,-115.74664,1633.61389
  52.03317,-115.53753,1471.13318
  51.84595,-115.58642,2094.35718
  51.86827,-115.89897,1777.70752
  51.82456,-115.84615,2526.24536
  51.90452,-115.65687,1879.60730
  51.92161,-115.90487,2327.34082
  51.99251,-115.53365,1888.21997
  51.87082,-115.57106,1945.54773
  51.75880,-115.81489,2742.59570
  51.73532,-115.91068,2301.21558
  51.76612,-115.54655,1794.19617
  51.80650,-115.60214,2190.11206
  52.13599,-115.65609,1559.24707
  52.06849,-115.79114,1709.33167
  51.79835,-115.51727,2167.80420
  51.76497,-115.87633,2334.93188
  52.08875,-115.77391,1794.73438
  51.98671,-115.90664,1878.16760
  51.85873,-115.49003,1710.46240
  52.07029,-115.88171,1830.86365
  51.95013,-115.82048,2458.61230
  51.88342,-115.59581,1995.88464
  52.10905,-115.71183,1531.70081
  52.10400,-115.74029,1605.32068
  52.06884,-115.72506,1718.59314
  51.73812,-115.51550,1675.28552
  51.82853,-115.77525,1797.04663
  52.11175,-115.56069,1715.33240
  51.94656,-115.51527,1650.22607
  51.88226,-115.56805,1903.71326
  52.13165,-115.85515,1686.87341
  52.00997,-115.75586,1667.65686
  52.13317,-115.56840,1589.79114
  51.79675,-115.55403,2011.36523
  51.90593,-115.81142,2364.74194
  52.13814,-115.60268,1679.59485
  52.03515,-115.58712,1546.94543
  51.88836,-115.77377,1815.92969
  51.91002,-115.52792,1725.37781
  52.14971,-115.77522,1788.27039
  52.04658,-115.70959,1642.90747
  52.00366,-115.66709,1659.00671
  51.76359,-115.53778,1743.45703
  51.82264,-115.86806,2750.14551
  52.07739,-115.89917,1688.57361
  51.72941,-115.71980,2329.01880
  51.79011,-115.89537,2221.61353
  51.90906,-115.76552,1837.19507
  51.99088,-115.56749,1454.87183
  51.98088,-115.68678,1637.78333
  52.06201,-115.90648,1934.15039
  51.83886,-115.57139,2116.69312
  52.12166,-115.79244,1644.49402
  51.92213,-115.77207,1993.55994
  51.91494,-115.54039,1844.68799
  52.07337,-115.53949,1663.47070
  51.98923,-115.56333,1463.91321
  51.79089,-115.81455,2814.66064
  51.81933,-115.59719,2369.52979
  52.06107,-115.71852,1673.43298
  51.81581,-115.85751,2478.19067
  52.05913,-115.53139,1506.57751
  51.76647,-115.81928,2771.53662
  52.10047,-115.59320,1566.37280
  51.80455,-115.74309,2311.40430
  51.92378,-115.90705,2256.08374
  52.08175,-115.60645,1675.74548
  52.00574,-115.51629,1409.25806
  52.13072,-115.71657,1513.49902
  51.77562,-115.61009,1844.34741
  51.87866,-115.90574,2513.88013
  51.98303,-115.65882,1577.81165
  51.79340,-115.87355,2320.94556
  51.92165,-115.88362,2430.69409
  52.12351,-115.74222,1520.66309
  51.80324,-115.53797,1855.89343
  51.91923,-115.76982,2081.42871
  52.00570,-115.48198,1382.75122
  52.13223,-115.51017,1511.80542
  51.80406,-115.88907,2312.09595
  51.93620,-115.53552,1561.57092
  52.11124,-115.60280,1601.69495
  52.08484,-115.73910,1685.77527
  51.80664,-115.78340,2163.41455
  52.03794,-115.70698,1559.00000
  52.03282,-115.66788,1535.33386
  52.00847,-115.65035,1612.69604
  52.13626,-115.51381,1534.56677
  52.06010,-115.59439,1542.50159
  51.80191,-115.64412,2022.27441
  51.78629,-115.77492,2491.63086
  52.01052,-115.73193,1565.07629
  51.99612,-115.70498,1634.67688
  51.85756,-115.63478,1932.76428
  51.79199,-115.61754,2002.78772
  51.80591,-115.86371,2377.35498
  52.13266,-115.54037,1698.99072
  51.74810,-115.69751,2114.31860
  52.12306,-115.86220,1665.96863
  52.11506,-115.79330,1637.53003
  51.84319,-115.75193,1781.06592
  52.04430,-115.59465,1455.90820
  51.99784,-115.57053,1443.78625
  51.81676,-115.90864,2373.96582
  51.93341,-115.75401,2443.59375
  52.08481,-115.68858,1511.42346
